,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
1726,oxetrazepam,tramadol,False,False,False,
1727,zolmitriptan,tramadol,zolmitriptan,False,False,
1728,eletriptan,tramadol,eletriptan,False,False,
1729,almotriptan,tramadol,almotriptan,False,False,
1730,rizatriptan,tramadol,rizatriptan,False,False,
1731,sumatriptan,tramadol,sumatriptan,False,False,
1732,tramake,tramadol,False,False,True,
1733,tramal,tramadol,tramadol,True,True,
1734,dolcet,tramadol,False,False,True,
1735,zydol,tramadol,ketorolac,False,True,
1736,toradol,tramadol,ketorolac,False,False,
1737,ryzolt,tramadol,False,False,True,
1738,topamax,tramadol,topiramate,False,False,
1739,tramiel,tramadol,False,False,False,
1740,tramindal,tramadol,False,False,False,
1741,tramisel,tramadol,False,False,False,
1742,tramodol,tramadol,tramadol,True,True,
1743,tramsodol,tramadol,False,False,False,
1744,tramuel,tramadol,False,False,True,
1745,tramzol,tramadol,False,False,False,
1746,tradol,tramadol,ketorolac,False,True,
1747,tramodol,tramadol,tramadol,True,True,
1748,zydol,tramadol,ketorolac,False,True,
1749,tapal,tramadol,tapentadol,False,False,
1750,todon,tramadol,False,False,False,
1751,tramedol,tramadol,tramadol,True,True,
1752,dromadol,tramadol,False,False,False,
1753,contramal,tramadol,False,False,True,
1754,tralgit,tramadol,False,False,True,
1755,ultram,tramadol,tramadol,True,True,
1756,conzip,tramadol,tramadol,True,True,
1757,ryzolt,tramadol,False,False,True,
1758,ultram,tramadol,tramadol,True,True,
1759,tramal,tramadol,tramadol,True,True,
1760,zydol,tramadol,ketorolac,False,True,
1761,toradol,tramadol,ketorolac,False,False,
1762,dromadol,tramadol,False,False,False,
1763,ultracet,tramadol,tramadol,True,True,
1764,rybix,tramadol,False,False,True,
1765,zydol,tramadol,ketorolac,False,True,
1766,topalgic,tramadol,False,False,True,
1767,dolotram,tramadol,False,False,True,
1768,tramed,tramadol,False,False,False,
1769,traxol,tramadol,False,False,False,
1770,tradol,tramadol,ketorolac,False,True,
1771,tramabine,tramadol,False,False,False,
1772,tramal,tramadol,tramadol,True,True,
1773,tramundin,tramadol,False,False,True,
1774,tramaced,tramadol,False,False,True,
1775,tramdol,tramadol,tramadol,True,True,
1776,tramundol,tramadol,False,False,False,
1777,ultram,tramadol,tramadol,True,True,
1778,zydol,tramadol,ketorolac,False,True,
1779,anadol,tramadol,False,False,False,
1780,creditol,tramadol,False,False,False,
1781,tramal,tramadol,tramadol,True,True,
1782,dromodol,tramadol,False,False,True,
1783,tramacet,tramadol,tramadol,True,True,
1784,zydol,tramadol,ketorolac,False,True,
1785,paludrine,tramadol,False,False,False,
1786,motivan,tramadol,False,False,False,
1787,tradol,tramadol,ketorolac,False,True,
1788,tradorex,tramadol,False,False,False,
1789,tramalife,tramadol,False,False,False,
1790,tramodol,tramadol,tramadol,True,True,
1791,ultradol,tramadol,False,False,False,
1792,zydol,tramadol,ketorolac,False,True,
1793,zydol,tramadol,ketorolac,False,True,
1794,pacerone,tramadol,False,False,True,
1795,apo-tram,tramadol,False,False,True,
1796,paracetamol,tramadol,acetaminophen,False,False,
1797,mydol,tramadol,False,False,False,
1798,fenacet,tramadol,False,False,False,
1799,phenaphen,tramadol,False,False,False,
1800,zydol,tramadol,ketorolac,False,True,
1801,tramalol,tramadol,tramadol,True,True,
1802,tramilol,tramadol,False,False,False,
1803,tramomol,tramadol,False,False,False,
1804,tramdor,tramadol,False,False,True,
1805,tramidol,tramadol,tramadol,True,True,
1806,tramasol,tramadol,tramadol,True,True,
1807,dromadol,tramadol,False,False,False,
1808,zydol,tramadol,ketorolac,False,True,
1809,tramake,tramadol,False,False,True,
1810,tramaul,tramadol,False,False,False,
1811,tramelle,tramadol,False,False,False,
1812,tramacet,tramadol,tramadol,True,True,
1813,tramagest,tramadol,False,False,False,
1814,tramol,tramadol,tramadol,True,True,
1815,tramodol,tramadol,tramadol,True,True,
1816,trazodone,tramadol,trazodone,False,False,
1817,desvenlafaxine,tramadol,desvenlafaxine,False,False,
1818,venlafaxine,tramadol,venlafaxine,False,False,
1819,duloxetine,tramadol,duloxetine,False,False,
1820,milnacipran,tramadol,milnacipran,False,False,
1821,levomilnacipran,tramadol,levomilnacipran,False,False,
1822,tramacet,tramadol,tramadol,True,True,
1823,tramal,tramadol,tramadol,True,True,
1824,ultram,tramadol,tramadol,True,True,
1825,joltracetam,tramadol,False,False,False,
1826,tradonal,tramadol,False,False,False,
1827,zydol,tramadol,ketorolac,False,True,
1828,tramacet,tramadol,tramadol,True,True,
1829,ryzolt,tramadol,False,False,True,
1830,acetaminophen/tramadol,tramadol,False,False,True,
1831,ultram,tramadol,tramadol,True,True,
1832,rybix,tramadol,False,False,True,
1833,conzip,tramadol,tramadol,True,True,
1834,zydol,tramadol,ketorolac,False,True,
1835,dana_analgesic,tramadol,False,False,False,
1836,tramdol,tramadol,tramadol,True,True,
1837,trambadol,tramadol,False,False,False,
1838,tramdol,tramadol,tramadol,True,True,
1839,trananol,tramadol,False,False,False,
1840,transadol,tramadol,False,False,True,
1841,tranzadol,tramadol,False,False,False,
1842,trapanol,tramadol,False,False,False,
1843,trapadol,tramadol,False,False,True,
1844,traumadol,tramadol,tramadol,True,True,
1845,treamadol,tramadol,False,False,True,
1846,tremanol,tramadol,False,False,True,
1847,trexadol,tramadol,False,False,False,
1848,trialol,tramadol,False,False,False,
1849,sedapam,tramadol,False,False,False,
1850,tramundin,tramadol,False,False,True,
1851,tramagetic,tramadol,False,False,True,
1852,analgesic,tramadol,False,False,False,
1853,tramal,tramadol,tramadol,True,True,
1854,trammadol,tramadol,tramadol,True,True,
1855,dromadol,tramadol,False,False,False,
1856,tramundol,tramadol,False,False,False,
1857,truminol,tramadol,False,False,False,
1858,trumedol,tramadol,False,False,True,
1859,trumadol,tramadol,False,False,True,
1860,rybix,tramadol,False,False,True,
1861,conzip,tramadol,tramadol,True,True,
1862,ryzolt,tramadol,False,False,True,
1863,ultram_er,tramadol,False,True,False,
1864,tramal,tramadol,tramadol,True,True,
1865,zydol,tramadol,ketorolac,False,True,
1866,dromadol,tramadol,False,False,False,
1867,tramdol,tramadol,tramadol,True,True,
1868,tramol,tramadol,tramadol,True,True,
1869,tradol,tramadol,ketorolac,False,True,
1870,tramaz,tramadol,False,False,True,
1871,tramol,tramadol,tramadol,True,True,
1872,trazeen,tramadol,False,False,False,
1873,tramasol,tramadol,tramadol,True,True,
1874,tramundin,tramadol,False,False,True,
1875,tramedol,tramadol,tramadol,True,True,
1876,dromadol,tramadol,False,False,False,
1877,trolleydol,tramadol,False,False,False,
1878,tramodol,tramadol,tramadol,True,True,
1879,tramal,tramadol,tramadol,True,True,
1880,ultracet,tramadol,tramadol,True,True,
1881,tylenol_with_codeine,tramadol,codeine,False,False,
1882,vicodin,tramadol,hydrocodone,False,False,
1883,percocet,tramadol,oxycodone,False,False,
1884,oxycodone,tramadol,oxycodone,False,False,
1885,fentora,tramadol,fentanyl,False,False,
1886,tramal,tramadol,tramadol,True,True,
1887,doltran,tramadol,False,False,False,
1888,zydol,tramadol,ketorolac,False,True,
1889,tradol,tramadol,ketorolac,False,True,
1890,tramundin,tramadol,False,False,True,
1891,tramalgen,tramadol,False,False,False,
1892,analgesicol,tramadol,False,False,False,
1893,tramundin,tramadol,False,False,True,
1894,tradol,tramadol,ketorolac,False,True,
1895,tramagon,tramadol,False,False,True,
1896,tramalate,tramadol,False,False,False,
1897,dromadol,tramadol,False,False,False,
1898,rymadyl,tramadol,False,False,False,
1899,tramodyl,tramadol,False,False,True,
1900,pain_relief_medication,tramadol,False,False,False,
1901,opiate,tramadol,False,False,False,
1902,narcotic,tramadol,False,False,False,
1903,jatom,tramadol,False,False,False,
1904,ultracet,tramadol,tramadol,True,True,
1905,zydol,tramadol,ketorolac,False,True,
1906,dromadol,tramadol,False,False,False,
1907,pamadol,tramadol,False,False,False,
1908,padol,tramadol,False,False,False,
1909,adhesive,tramadol,False,False,False,
1910,tramodyn,tramadol,False,False,False,
1911,tramake,tramadol,False,False,True,
1912,tramacet,tramadol,tramadol,True,True,
1913,tramalol,tramadol,tramadol,True,True,
1914,tramzol,tramadol,False,False,False,
1915,tryptizol,tramadol,amitriptyline,False,True,
1916,doltran,tramadol,False,False,False,
1917,ultracet,tramadol,tramadol,True,True,
1918,toradol,tramadol,ketorolac,False,False,
1919,ralivia,tramadol,tramadol,True,True,
1920,zydol,tramadol,ketorolac,False,True,
1921,pyrodol,tramadol,False,False,False,
1922,tramal,tramadol,tramadol,True,True,
1923,tramagesic,tramadol,False,False,False,
1924,painmate,tramadol,False,False,False,
1925,analgesin,tramadol,False,False,False,
1926,tolrodol,tramadol,False,False,False,
1927,dromadol,tramadol,False,False,False,
1928,zydol,tramadol,ketorolac,False,True,
1929,tramacet,tramadol,tramadol,True,True,
1930,ultracet,tramadol,tramadol,True,True,
1931,zydol,tramadol,ketorolac,False,True,
1932,imulwx,tramadol,False,False,False,
1933,sivemtran,tramadol,False,False,False,
1934,dromadol,tramadol,False,False,False,
1935,tramal,tramadol,tramadol,True,True,
1936,toradol,tramadol,ketorolac,False,False,
1937,ultracet,tramadol,tramadol,True,True,
1938,ultram,tramadol,tramadol,True,True,
1939,tramal,tramadol,tramadol,True,True,
1940,trammadol,tramadol,tramadol,True,True,
1941,tramundal,tramadol,False,False,False,
1942,zydol,tramadol,ketorolac,False,True,
1943,tramal,tramadol,tramadol,True,True,
1944,tramundin,tramadol,False,False,True,
1945,zamadol,tramadol,False,False,True,
1946,zydol,tramadol,ketorolac,False,True,
1947,tramacet,tramadol,tramadol,True,True,
1948,painol,tramadol,False,False,False,
1949,wardol,tramadol,False,False,False,
1950,tramicaps,tramadol,False,False,False,
1951,tramundin,tramadol,False,False,True,
1952,ultracet,tramadol,tramadol,True,True,
1953,ultradol,tramadol,False,False,False,
1954,pain_reliever,tramadol,False,False,False,
1955,tramasol,tramadol,tramadol,True,True,
1956,travex,tramadol,False,False,False,
1957,ultram,tramadol,tramadol,True,True,
1958,tramal,tramadol,tramadol,True,True,
1959,zydol,tramadol,ketorolac,False,True,
1960,dromadol,tramadol,False,False,False,
1961,tramundin,tramadol,False,False,True,
1962,tilidin,tramadol,False,False,False,
1963,analgesic,tramadol,False,False,False,
1964,rendarex,tramadol,False,False,False,
1965,zydol,tramadol,ketorolac,False,True,
1966,croindol,tramadol,False,False,False,
1967,oxaprozin,tramadol,oxaprozin,False,True,
1968,etodolac,tramadol,etodolac,False,False,
1969,fenoprofen,tramadol,fenoprofen,False,False,
1970,ibuprofen,tramadol,ibuprofen,False,False,
1971,pain,tramadol,False,False,True,
1972,paracod,tramadol,False,False,False,
1973,ryzolt,tramadol,False,False,True,
1974,ultram,tramadol,tramadol,True,True,
1975,ultracet,tramadol,tramadol,True,True,
1976,tradol,tramadol,ketorolac,False,True,
1977,ultram,tramadol,tramadol,True,True,
1978,tramal,tramadol,tramadol,True,True,
1979,doltran,tramadol,False,False,False,
1980,zydol,tramadol,ketorolac,False,True,
1981,lingdol,tramadol,False,False,False,
1982,painoft,tramadol,False,False,False,
1983,topalgic,tramadol,False,False,True,
1984,tramundin,tramadol,False,False,True,
1985,zydol,tramadol,ketorolac,False,True,
1986,conzip,tramadol,tramadol,True,True,
1987,toradol,tramadol,ketorolac,False,False,
1988,tramal,tramadol,tramadol,True,True,
1989,rybix,tramadol,False,False,True,
1990,dyadoxy,tramadol,False,False,False,
1991,turgesic,tramadol,False,False,False,
1992,tramundin,tramadol,False,False,True,
1993,tradol,tramadol,ketorolac,False,True,
1994,tramodol,tramadol,tramadol,True,True,
1995,tramdol,tramadol,tramadol,True,True,
1996,tramidol,tramadol,tramadol,True,True,
1997,tramodl,tramadol,False,False,True,
1998,tramegil,tramadol,False,False,False,
1999,ultradol,tramadol,False,False,False,
2000,ultram,tramadol,tramadol,True,True,
2001,conzip,tramadol,tramadol,True,True,
2002,ryzolt,tramadol,False,False,True,
2003,topamax,tramadol,topiramate,False,False,
2004,tramodol,tramadol,tramadol,True,True,
2005,tramdol,tramadol,tramadol,True,True,
2006,tradol,tramadol,ketorolac,False,True,
2007,tramal,tramadol,tramadol,True,True,
2008,tylenol_with_codeine,tramadol,codeine,False,False,
2009,vicodin,tramadol,hydrocodone,False,False,
2010,percocet,tramadol,oxycodone,False,False,
2011,dilaudid,tramadol,hydromorphone,False,False,
2012,oxycodone,tramadol,oxycodone,False,False,
2013,tramaset,tramadol,False,False,True,
2014,tramal,tramadol,tramadol,True,True,
2015,ultram,tramadol,tramadol,True,True,
2016,ultracet,tramadol,tramadol,True,True,
2017,rytram,tramadol,False,False,False,
2018,rybix,tramadol,False,False,True,
2019,conzip,tramadol,tramadol,True,True,
2020,tramacet,tramadol,tramadol,True,True,
2021,tramal,tramadol,tramadol,True,True,
2022,rybix,tramadol,False,False,True,
2023,zydol,tramadol,ketorolac,False,True,
2024,powerdol,tramadol,False,False,False,
2025,dolcet,tramadol,False,False,True,
2026,tolket,tramadol,False,False,False,
2027,tramal,tramadol,tramadol,True,True,
2028,rybix,tramadol,False,False,True,
2029,conzip,tramadol,tramadol,True,True,
2030,zydol,tramadol,ketorolac,False,True,
2031,dromadol,tramadol,False,False,False,
2032,stadol,tramadol,butorphanol,False,False,
2033,toradol,tramadol,ketorolac,False,False,
2034,tranascriptamine,tramadol,False,False,False,
2035,"trans-2-hydroxy-3-methoxy-n,n,6-trimethylphenylamine",tramadol,False,False,False,
2036,trazodone,tramadol,trazodone,False,False,
2037,ultram,tramadol,tramadol,True,True,
2038,zydol,tramadol,ketorolac,False,True,
2039,neo-percodan,tramadol,False,False,False,
2040,orudis,tramadol,ketoprofen,False,False,
2041,trance,tramadol,False,False,False,
2042,ultracet,tramadol,tramadol,True,True,
2043,zydol,tramadol,ketorolac,False,True,
2044,tramodol,tramadol,tramadol,True,True,
2045,tramdol,tramadol,tramadol,True,True,
2046,tramoley,tramadol,False,False,False,
2047,tramol,tramadol,tramadol,True,True,
2048,tramyx,tramadol,False,False,False,
2049,traxan,tramadol,False,False,False,
2050,ryzolt,tramadol,False,False,True,
2051,dolophine,tramadol,methadone,False,False,
2052,endocodone,tramadol,False,False,False,
2053,orlagar,tramadol,False,False,False,
2054,todolac,tramadol,False,False,False,
2055,modicon,tramadol,norethisterone,False,False,
2056,tradonal,tramadol,False,False,False,
2057,tramodol,tramadol,tramadol,True,True,
2058,tramdol,tramadol,tramadol,True,True,
2059,tradonal,tramadol,False,False,False,
2060,dolzam,tramadol,False,False,True,
2061,tadol,tramadol,False,False,True,
2062,tramal,tramadol,tramadol,True,True,
2063,tramundin,tramadol,False,False,True,
2064,zydol,tramadol,ketorolac,False,True,
2065,brokeback,tramadol,False,False,False,
2066,pain_med,tramadol,False,False,False,
2067,pain_reliever,tramadol,False,False,False,
2068,tramadol_hydrochloride,tramadol,tramadol,True,True,
2069,tranex,tramadol,False,False,False,
2070,tramacet,tramadol,tramadol,True,True,
2071,ultram,tramadol,tramadol,True,True,
2072,ultracet,tramadol,tramadol,True,True,
2073,tramadol,tramadol,tramadol,True,True,
2074,tramodol,tramadol,tramadol,True,True,
2075,tradol,tramadol,ketorolac,False,True,
2076,tramal,tramadol,tramadol,True,True,
2077,tramundol,tramadol,False,False,False,
2078,dolol,tramadol,False,False,False,
2079,tralgit,tramadol,False,False,True,
2080,tryptizol,tramadol,amitriptyline,False,True,
2081,ultram,tramadol,tramadol,True,True,
2082,zydol,tramadol,ketorolac,False,True,
2083,tramadyl,tramadol,False,False,True,
2084,tramal,tramadol,tramadol,True,True,
2085,tramundol,tramadol,False,False,False,
2086,ultram,tramadol,tramadol,True,True,
2087,ultracet,tramadol,tramadol,True,True,
2088,cymbalta,tramadol,duloxetine,False,False,
2089,elavil,tramadol,amitriptyline,False,True,
2090,endep,tramadol,amitriptyline,False,True,
2091,flexeril,tramadol,cyclobenzaprine,False,False,
2092,gabapentin,tramadol,gabapentin,False,False,
2093,neurontin,tramadol,gabapentin,False,False,
2094,skelaxin,tramadol,metaxalone,False,False,
2095,tylenol_with_codeine,tramadol,codeine,False,False,
2096,vicodin,tramadol,hydrocodone,False,False,
2097,vicoprofen,tramadol,hydrocodone,False,False,
2098,zanaflex,tramadol,tizanidine,False,False,
2099,pain_medications,tramadol,False,False,False,
2100,analgesics,tramadol,False,False,True,
2101,ultram,tramadol,tramadol,True,True,
2102,vicodin,tramadol,hydrocodone,False,False,
2103,tramal,tramadol,tramadol,True,True,
2104,tramodol,tramadol,tramadol,True,True,
2105,tramalox,tramadol,False,False,False,
2106,tramodril,tramadol,False,False,False,
2107,tramabdol,tramadol,False,False,False,
2108,tramagetic,tramadol,False,False,True,
2109,tramedol,tramadol,tramadol,True,True,
2110,tramal,tramadol,tramadol,True,True,
2111,tramundin,tramadol,False,False,True,
2112,trymadol,tramadol,False,False,True,
2113,tyramdol,tramadol,False,False,False,
2114,tylenol,tramadol,False,False,False,
2115,acetaminophen,tramadol,acetaminophen,False,False,
2116,zydol,tramadol,ketorolac,False,True,
2117,tramodol,tramadol,tramadol,True,True,
2118,tramdol,tramadol,tramadol,True,True,
2119,tramedolol,tramadol,False,False,False,
2120,traamdol,tramadol,False,False,True,
2121,trammadol,tramadol,tramadol,True,True,
2122,tramadal,tramadol,tramadol,True,True,
2123,trambdal,tramadol,False,False,False,
2124,tramagetic,tramadol,False,False,True,
2125,tramalory,tramadol,False,False,False,
2126,tramodyn,tramadol,False,False,False,
2127,tramazel,tramadol,False,False,False,
2128,tramaset,tramadol,False,False,True,
2129,tramake,tramadol,False,False,True,
2130,tramex,tramadol,False,False,False,
2131,ultram,tramadol,tramadol,True,True,
2132,zydol,tramadol,ketorolac,False,True,
2133,ultracet,tramadol,tramadol,True,True,
2134,ultram,tramadol,tramadol,True,True,
