,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
1535,methamphetamine,amphetamine,methamphetamine,False,False,
1536,speed,amphetamine,False,False,False,
1537,ampetamine,amphetamine,amphetamine,True,True,
1538,amphetane,amphetamine,False,False,True,
1539,amfetamine,amphetamine,amphetamine,True,True,
1540,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1541,benzedrine,amphetamine,False,False,True,
1542,dexedrine,amphetamine,dextroamphetamine,False,True,
1543,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
1544,amphetaminef,amphetamine,False,False,False,
1545,amphetaminesulfate,amphetamine,amphetamine,True,True,
1546,phenethylamines,amphetamine,phenethylamine,False,True,
1547,amphetanine,amphetamine,False,False,True,
1548,amfetaminum,amphetamine,False,False,False,
1549,amfetamine,amphetamine,amphetamine,True,True,
1550,amfetamine,amphetamine,amphetamine,True,True,
1551,amphetarin,amphetamine,False,False,False,
1552,amfetamin,amphetamine,amphetamine,True,True,
1553,amphet,amphetamine,False,False,True,
1554,amfet,amphetamine,False,False,True,
1555,amphatamine,amphetamine,False,False,True,
1556,amphetamine_hydrochloride,amphetamine,False,True,True,
1557,methamphetamine,amphetamine,methamphetamine,False,False,
1558,amphetimine,amphetamine,amphetamine,True,True,
1559,amphetsmine,amphetamine,False,False,True,
1560,dexamphetamine,amphetamine,dextroamphetamine,False,True,
1561,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1562,methamphetamine,amphetamine,methamphetamine,False,False,
1563,metamphetamine,amphetamine,methamphetamine,False,True,
1564,norephedrine,amphetamine,phenylpropanolamine,False,False,
1565,phenmetrazine,amphetamine,phenmetrazine,False,True,
1566,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
1567,hephetamines,amphetamine,False,False,False,
1568,ephetamines,amphetamine,False,False,False,
1569,phetamines,amphetamine,False,False,True,
1570,adderall,amphetamine,amphetamine,True,True,
1571,dexedrine,amphetamine,dextroamphetamine,False,True,
1572,vyvanse,amphetamine,lisdexamfetamine,False,False,
1573,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1574,ritalin,amphetamine,methylphenidate,False,False,
1575,speed,amphetamine,False,False,False,
1576,uppers,amphetamine,False,False,False,
1577,crank,amphetamine,False,False,False,
1578,meth,amphetamine,methamphetamine,False,False,
1579,uppers,amphetamine,False,False,False,
1580,speedy,amphetamine,False,False,True,
1581,amphetmones,amphetamine,False,False,True,
1582,amphetomines,amphetamine,False,False,True,
1583,amphetimines,amphetamine,amphetamine,True,False,
1584,methamphetamine,amphetamine,methamphetamine,False,False,
1585,amfetamins,amphetamine,amphetamine,True,True,
1586,amphetan,amphetamine,False,False,False,
1587,amfetanil,amphetamine,False,False,False,
1588,amfepentan,amphetamine,False,False,False,
1589,amfetazolam,amphetamine,False,False,False,
1590,amfetimine,amphetamine,False,False,True,
1591,amfettyl,amphetamine,False,False,False,
1592,methamphetemene,amphetamine,False,False,True,
1593,methamphetamine,amphetamine,methamphetamine,False,False,
1594,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1595,benzedrine,amphetamine,False,False,True,
1596,dexedrine,amphetamine,dextroamphetamine,False,True,
1597,desoxyn,amphetamine,methamphetamine,False,True,
1598,methamphetamine,amphetamine,methamphetamine,False,False,
1599,speed,amphetamine,False,False,False,
1600,amphetimine,amphetamine,amphetamine,True,True,
1601,amphetamine_hydrochloride,amphetamine,False,True,True,
1602,daytrana,amphetamine,methylphenidate,False,False,
1603,vyvanse,amphetamine,lisdexamfetamine,False,False,
1604,adderall,amphetamine,amphetamine,True,True,
1605,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1606,amphets,amphetamine,False,False,True,
1607,amfitamine,amphetamine,False,False,True,
1608,amfetamines,amphetamine,amphetamine,True,True,
1609,amphetamy,amphetamine,False,False,False,
1610,amphetimine,amphetamine,amphetamine,True,True,
1611,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1612,speed,amphetamine,False,False,False,
1613,speed,amphetamine,False,False,False,
1614,meth,amphetamine,methamphetamine,False,False,
1615,crystal_meth,amphetamine,methamphetamine,False,True,
1616,pills,amphetamine,False,False,False,
1617,uppers,amphetamine,False,False,False,
1618,cocaine,amphetamine,cocaine,False,False,
1619,crack,amphetamine,False,False,False,
1620,vyvanse,amphetamine,lisdexamfetamine,False,False,
1621,adderall,amphetamine,amphetamine,True,True,
1622,dexedrine,amphetamine,dextroamphetamine,False,True,
1623,speed,amphetamine,False,False,False,
1624,methamphetamine,amphetamine,methamphetamine,False,False,
1625,amfetamin,amphetamine,amphetamine,True,True,
1626,speed,amphetamine,False,False,False,
1627,amfetamines,amphetamine,amphetamine,True,True,
1628,ether,amphetamine,False,False,False,
1629,amphetimines,amphetamine,amphetamine,True,False,
1630,amphetimenes,amphetamine,False,False,True,
1631,peed,amphetamine,False,False,False,
1632,uppers,amphetamine,False,False,False,
1633,benzodiazepines,amphetamine,benzodiazepine,False,False,
1634,psychostimulants,amphetamine,False,False,False,
1635,central_nervous_system_(cns)_stimulants,amphetamine,False,False,False,
1636,dopaminergic_drugs,amphetamine,False,False,False,
1637,noradrenergic_drugs,amphetamine,False,False,False,
1638,adrenergic_drugs,amphetamine,False,False,False,
1639,amphetaminesulfate,amphetamine,amphetamine,True,True,
1640,amphetaminebase,amphetamine,False,False,True,
1641,amphetimines,amphetamine,amphetamine,True,False,
1642,amfetamines,amphetamine,amphetamine,True,True,
1643,speed,amphetamine,False,False,False,
1644,methamphetamine,amphetamine,methamphetamine,False,False,
1645,meth,amphetamine,methamphetamine,False,False,
1646,speed,amphetamine,False,False,False,
1647,uppers,amphetamine,False,False,False,
1648,amfetamines,amphetamine,amphetamine,True,True,
1649,stimulant,amphetamine,False,False,False,
1650,amphetamines,amphetamine,dextroamphetamine,False,True,
1651,amfetamine,amphetamine,amphetamine,True,True,
1652,methamphetimine,amphetamine,methamphetamine,False,True,
1653,methamphetamine,amphetamine,methamphetamine,False,False,
1654,speed,amphetamine,False,False,False,
1655,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1656,methamphetamine,amphetamine,methamphetamine,False,False,
1657,methylamphetamine,amphetamine,methamphetamine,False,True,
1658,phenethylamine,amphetamine,phenethylamine,False,True,
1659,phenylpropanolamine,amphetamine,phenylpropanolamine,False,True,
1660,fast,amphetamine,False,False,False,
1661,amphetaminetablet,amphetamine,False,False,True,
1662,speed,amphetamine,False,False,False,
1663,amphetamines,amphetamine,dextroamphetamine,False,True,
1664,amfetamine,amphetamine,amphetamine,True,True,
1665,speed,amphetamine,False,False,False,
1666,methamphetamines,amphetamine,methamphetamine,False,False,
1667,deoxyephedrine,amphetamine,False,False,False,
1668,dopaminergic,amphetamine,False,False,False,
1669,ephedrine,amphetamine,ephedrine,False,False,
1670,methamphetamine,amphetamine,methamphetamine,False,False,
1671,phenethylamine,amphetamine,phenethylamine,False,True,
1672,trancepher,amphetamine,False,False,False,
1673,amfetamine,amphetamine,amphetamine,True,True,
1674,amfetamin,amphetamine,amphetamine,True,True,
1675,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1676,amph,amphetamine,amphotericin_b,False,True,
1677,amfetamine,amphetamine,amphetamine,True,True,
1678,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1679,amphetan,amphetamine,False,False,False,
1680,amfetamines,amphetamine,amphetamine,True,True,
1681,amfetamin,amphetamine,amphetamine,True,True,
1682,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1683,methamphetamine,amphetamine,methamphetamine,False,False,
1684,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
1685,methamfetamine,amphetamine,methamphetamine,False,True,
1686,methamphetamine,amphetamine,methamphetamine,False,False,
1687,norephedrine,amphetamine,phenylpropanolamine,False,False,
1688,phenylalkylamines,amphetamine,False,False,True,
1689,phenethylamines,amphetamine,phenethylamine,False,True,
1690,methamphetamine,amphetamine,methamphetamine,False,False,
1691,mphetamine_sulfate,amphetamine,False,True,False,
1692,benzedrine,amphetamine,False,False,True,
1693,dexedrine,amphetamine,dextroamphetamine,False,True,
1694,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
1695,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1696,methamphetamine,amphetamine,methamphetamine,False,False,
1697,vyvanse,amphetamine,lisdexamfetamine,False,False,
1698,adderall,amphetamine,amphetamine,True,True,
1699,dexedrine,amphetamine,dextroamphetamine,False,True,
1700,desoxyn,amphetamine,methamphetamine,False,True,
1701,vyvanse,amphetamine,lisdexamfetamine,False,False,
1702,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1703,amfetamines,amphetamine,amphetamine,True,True,
1704,amphetimine,amphetamine,amphetamine,True,True,
1705,amphetimines,amphetamine,amphetamine,True,False,
1706,adipex,amphetamine,phentermine,False,True,
1707,qsymia,amphetamine,phentermine,False,False,
1708,vyvanse,amphetamine,lisdexamfetamine,False,False,
1709,adderall,amphetamine,amphetamine,True,True,
1710,amfetamine,amphetamine,amphetamine,True,True,
1711,amfihetamine,amphetamine,False,False,False,
1712,beta-stimulant,amphetamine,False,False,False,
1713,central_nervous_system_stimulant,amphetamine,False,False,False,
1714,schedule_ii_controlled_substance,amphetamine,False,False,False,
1715,amfetamine,amphetamine,amphetamine,True,True,
1716,amphetamines,amphetamine,dextroamphetamine,False,True,
1717,amphetimine,amphetamine,amphetamine,True,True,
1718,amfetamines,amphetamine,amphetamine,True,True,
1719,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1720,methylphenidate,amphetamine,methylphenidate,False,False,
1721,pemoline,amphetamine,pemoline,False,True,
1722,phenmetrazine,amphetamine,phenmetrazine,False,True,
1723,selegiline,amphetamine,selegiline,False,True,
1724,tranylcypromine,amphetamine,tranylcypromine,False,False,
1725,zelapar,amphetamine,selegiline,False,False,
1726,metamphetamine,amphetamine,methamphetamine,False,True,
1727,amphetammonium,amphetamine,False,False,False,
1728,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
1729,methamphetamine,amphetamine,methamphetamine,False,False,
1730,methylphenidate,amphetamine,methylphenidate,False,False,
1731,dexmethylphenidate,amphetamine,dexmethylphenidate,False,False,
1732,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1733,amfetamin,amphetamine,amphetamine,True,True,
1734,amphetamino,amphetamine,False,False,False,
1735,amfetamino_acid,amphetamine,False,False,False,
1736,methamphetamin,amphetamine,methamphetamine,False,False,
1737,phenylalanin,amphetamine,l-phenylalanine,False,False,
1738,dexamphetamine,amphetamine,dextroamphetamine,False,True,
1739,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1740,amifetamine,amphetamine,False,False,False,
1741,amfetamine,amphetamine,amphetamine,True,True,
1742,amphets,amphetamine,False,False,True,
1743,methamphetamines,amphetamine,methamphetamine,False,False,
1744,amphetamines,amphetamine,dextroamphetamine,False,True,
1745,amphetione,amphetamine,False,False,False,
1746,amfetamines,amphetamine,amphetamine,True,True,
1747,amfetaminum,amphetamine,False,False,False,
1748,amphetamines,amphetamine,dextroamphetamine,False,True,
1749,amfetamine,amphetamine,amphetamine,True,True,
1750,fenetamine,amphetamine,False,False,False,
1751,aamphetamin,amphetamine,False,False,True,
1752,amphetammine,amphetamine,False,False,True,
1753,amfetamine,amphetamine,amphetamine,True,True,
1754,methamphetamine,amphetamine,methamphetamine,False,False,
1755,methamphetamines,amphetamine,methamphetamine,False,False,
1756,dexamphetamine,amphetamine,dextroamphetamine,False,True,
1757,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1758,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1759,benzedrine,amphetamine,False,False,True,
1760,speed,amphetamine,False,False,False,
1761,uppers,amphetamine,False,False,False,
1762,phenethylamines,amphetamine,phenethylamine,False,True,
1763,amphetaminesulphate,amphetamine,False,False,True,
1764,benzedrine,amphetamine,False,False,True,
1765,dexedrine,amphetamine,dextroamphetamine,False,True,
1766,dextroamphetamine,amphetamine,dextroamphetamine,False,True,
1767,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1768,meth,amphetamine,methamphetamine,False,False,
1769,shabu,amphetamine,False,False,True,
1770,amphet,amphetamine,False,False,True,
1771,amfetaminums,amphetamine,False,False,False,
1772,acetaminophen,amphetamine,acetaminophen,False,False,
1773,caffeine,amphetamine,caffeine,False,False,
1774,amphetasines,amphetamine,False,False,False,
1775,amphetamines,amphetamine,dextroamphetamine,False,True,
1776,amphetamines,amphetamine,dextroamphetamine,False,True,
1777,amphetan,amphetamine,False,False,False,
1778,amfetamin,amphetamine,amphetamine,True,True,
1779,amphetomine,amphetamine,False,False,True,
1780,amphetazone,amphetamine,False,False,False,
1781,benzphetamine,amphetamine,benzphetamine,False,True,
1782,chlorphentermine,amphetamine,chlorphentermine,False,False,
1783,dexfenfluramine,amphetamine,dexfenfluramine,False,False,
1784,diethylpropion,amphetamine,diethylpropion,False,False,
1785,fenfluramine,amphetamine,fenfluramine,False,False,
1786,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1787,methylphenidate,amphetamine,methylphenidate,False,False,
1788,pemoline,amphetamine,pemoline,False,True,
1789,phenmetrazine,amphetamine,phenmetrazine,False,True,
1790,phentermine,amphetamine,phentermine,False,True,
1791,sibutramine,amphetamine,sibutramine,False,False,
1792,diethylproion,amphetamine,False,False,False,
1793,ampetamines,amphetamine,amphetamine,True,True,
1794,speed,amphetamine,False,False,False,
1795,meth,amphetamine,methamphetamine,False,False,
1796,crystal_meth,amphetamine,methamphetamine,False,True,
1797,ice,amphetamine,False,False,False,
1798,speed,amphetamine,False,False,False,
1799,crank,amphetamine,False,False,False,
1800,uppers,amphetamine,False,False,False,
1801,pep_pills,amphetamine,False,False,True,
1802,anfetamines,amphetamine,False,False,True,
1803,anfetaminas,amphetamine,False,False,True,
1804,ampetamines,amphetamine,amphetamine,True,True,
1805,amphetamines,amphetamine,dextroamphetamine,False,True,
1806,methamphetamine,amphetamine,methamphetamine,False,False,
1807,methamphetamone,amphetamine,False,False,True,
1808,amfetamine,amphetamine,amphetamine,True,True,
1809,amphetamines,amphetamine,dextroamphetamine,False,True,
1810,amphetamine_sulfate,amphetamine,amphetamine,True,True,
1811,benzedrine,amphetamine,False,False,True,
1812,caffeine,amphetamine,caffeine,False,False,
1813,cocaine,amphetamine,cocaine,False,False,
1814,crack,amphetamine,False,False,False,
1815,crystal_meth,amphetamine,methamphetamine,False,True,
1816,ecstasy,amphetamine,midomafetamine,False,False,
1817,meth,amphetamine,methamphetamine,False,False,
1818,methamphetamine,amphetamine,methamphetamine,False,False,
1819,pcp,amphetamine,phencyclidine,False,False,
1820,speed,amphetamine,False,False,False,
1821,uppers,amphetamine,False,False,False,
1822,buphedrone,amphetamine,mephedrone,False,True,
1823,cathinone,amphetamine,cathinone,False,True,
1824,ephedrine,amphetamine,ephedrine,False,False,
1825,methamphetamine,amphetamine,methamphetamine,False,False,
1826,methylenedioxypyrovalerone,amphetamine,cathinone,False,False,
1827,naphyrone,amphetamine,False,False,False,
1828,phenethylamine,amphetamine,phenethylamine,False,True,
1829,amphetamime,amphetamine,amphetamine,True,True,
1830,amphetanine,amphetamine,False,False,True,
1831,amphetamine_sulphate,amphetamine,False,True,True,
1832,amphetaminil,amphetamine,False,False,True,
1833,beta-phenylisopropylamine,amphetamine,False,False,True,
1834,dexamphetamine,amphetamine,dextroamphetamine,False,True,
1835,lisdexamfetamine,amphetamine,lisdexamfetamine,False,True,
1836,amfetamine,amphetamine,amphetamine,True,True,
1837,methamphetamine,amphetamine,methamphetamine,False,False,
1838,uppers,amphetamine,False,False,False,
1839,meth,amphetamine,methamphetamine,False,False,
1840,concentrate,amphetamine,False,False,False,
1841,amphetamines,amphetamine,dextroamphetamine,False,True,
