,GPT-3 term,seed for prompt,Seed of GPT-3 term in RedMed,RedMed term inside GPT-3 term,GPT-3 term in Google,token added to Google
3055,alprazolam,lorazepam,alprazolam,False,False,
3056,tranxene,lorazepam,clorazepate,False,False,
3057,lorazapam,lorazepam,lorazepam,True,True,
3058,ativan,lorazepam,lorazepam,True,True,
3059,lorazapam,lorazepam,lorazepam,True,True,
3060,lorazepron,lorazepam,False,False,False,
3061,lorazepros,lorazepam,False,False,False,
3062,temesta,lorazepam,lorazepam,True,True,
3063,tranquilizers,lorazepam,False,False,False,
3064,lorazepax,lorazepam,False,False,False,
3065,lorazepaz,lorazepam,False,False,False,
3066,loripam,lorazepam,False,False,True,
3067,lorpam,lorazepam,False,False,True,
3068,lorazapine,lorazepam,False,False,True,
3069,loxapine,lorazepam,loxapine,False,False,
3070,lorcase,lorazepam,False,False,False,
3071,larazepam,lorazepam,False,False,True,
3072,lorazeapam,lorazepam,False,False,True,
3073,loraepam,lorazepam,False,False,True,
3074,lorapam,lorazepam,False,False,True,
3075,lorpazepam,lorazepam,False,False,False,
3076,lyrazepam,lorazepam,False,False,False,
3077,lorazepan,lorazepam,lorazepam,True,True,
3078,lorazapam,lorazepam,lorazepam,True,True,
3079,lorazapam,lorazepam,lorazepam,True,True,
3080,lorazepanes,lorazepam,False,False,False,
3081,lorazepate,lorazepam,False,False,False,
3082,lorpazepam,lorazepam,False,False,False,
3083,lorazepoxide,lorazepam,False,False,False,
3084,orazepam,lorazepam,False,False,True,
3085,razepam,lorazepam,False,False,True,
3086,aripiprazole,lorazepam,aripiprazole,False,False,
3087,quetiapine,lorazepam,quetiapine,False,False,
3088,risperidone,lorazepam,risperidone,False,False,
3089,ziprasidone,lorazepam,ziprasidone,False,False,
3090,aripiprazole,lorazepam,aripiprazole,False,False,
3091,benzodiazepine,lorazepam,benzodiazepine,False,False,
3092,benzodiazepine,lorazepam,benzodiazepine,False,False,
3093,sedative,lorazepam,False,False,False,
3094,tranquirax,lorazepam,False,False,False,
3095,ansifix,lorazepam,False,False,False,
3096,ativan,lorazepam,lorazepam,True,True,
3097,tranxene,lorazepam,clorazepate,False,False,
3098,valium,lorazepam,diazepam,False,False,
3099,xanax,lorazepam,alprazolam,False,False,
3100,klonopin,lorazepam,clonazepam,False,False,
3101,librium,lorazepam,chlordiazepoxide,False,False,
3102,ativan,lorazepam,lorazepam,True,True,
3103,lorazapem,lorazepam,lorazepam,True,True,
3104,lorazepamum,lorazepam,False,False,True,
3105,orapam,lorazepam,False,False,False,
3106,prazepam,lorazepam,prazepam,False,False,
3107,azampep,lorazepam,False,False,False,
3108,buspar,lorazepam,buspirone,False,False,
3109,cantor,lorazepam,False,False,False,
3110,cfaxol,lorazepam,False,False,False,
3111,clorazepate,lorazepam,clorazepate,False,False,
3112,dalmane,lorazepam,flurazepam,False,False,
3113,dékapryl,lorazepam,False,False,False,
3114,dialog,lorazepam,False,False,False,
3115,estazolam,lorazepam,estazolam,False,False,
3116,flumazenil,lorazepam,flumazenil,False,False,
3117,halazepam,lorazepam,halazepam,False,False,
3118,imovane,lorazepam,zopiclone,False,False,
3119,librium,lorazepam,chlordiazepoxide,False,False,
3120,lopraz,lorazepam,False,False,False,
3121,lorabid,lorazepam,False,False,True,
3122,loracalam,lorazepam,False,False,False,
3123,loradamed,lorazepam,False,False,False,
3124,loramet,lorazepam,False,False,False,
3125,lorans,lorazepam,False,False,False,
3126,lorbamate,lorazepam,False,False,True,
3127,loraz,lorazepam,chlorhexadol,False,True,
3128,lorcet,lorazepam,hydrocodone,False,False,
3129,loredin,lorazepam,False,False,False,
3130,lorelco,lorazepam,False,False,False,
3131,lormet,lorazepam,False,False,False,
3132,lorocet,lorazepam,False,False,False,
3133,lortab,lorazepam,hydrocodone,False,False,
3134,benzodiazepine,lorazepam,benzodiazepine,False,False,
3135,dalmane,lorazepam,flurazepam,False,False,
3136,diastat,lorazepam,diazepam,False,False,
3137,embla,lorazepam,False,False,False,
3138,hyoscyamine,lorazepam,hyoscyamine,False,False,
3139,levsin,lorazepam,hyoscyamine,False,False,
3140,serepax,lorazepam,oxazepam,False,True,
3141,talwin,lorazepam,pentazocine,False,False,
3142,tigan,lorazepam,trimethobenzamide,False,False,
3143,turelle,lorazepam,False,False,False,
3144,valium,lorazepam,diazepam,False,False,
3145,xanax,lorazepam,alprazolam,False,False,
3146,loracet,lorazepam,hydrocodone,False,False,
3147,loracepam,lorazepam,False,False,True,
3148,orapam,lorazepam,False,False,False,
3149,ativan,lorazepam,lorazepam,True,True,
3150,lorazepane,lorazepam,False,False,True,
3151,lorazepano,lorazepam,False,False,False,
3152,lorazepam_pills,lorazepam,False,True,True,
3153,lorazepam_tablets,lorazepam,False,True,True,
3154,benzodiazepines,lorazepam,benzodiazepine,False,True,
3155,buspirone,lorazepam,buspirone,False,False,
3156,chlordiazepoxide,lorazepam,chlordiazepoxide,False,False,
3157,clonazepam,lorazepam,clonazepam,False,False,
3158,dalmane,lorazepam,flurazepam,False,False,
3159,diastat,lorazepam,diazepam,False,False,
3160,diazepam,lorazepam,diazepam,False,False,
3161,estazolam,lorazepam,estazolam,False,False,
3162,flurazepam,lorazepam,flurazepam,False,False,
3163,halazepam,lorazepam,halazepam,False,False,
3164,halcion,lorazepam,triazolam,False,False,
3165,librium,lorazepam,chlordiazepoxide,False,False,
3166,loprazolam,lorazepam,loprazolam,False,True,
3167,loraz,lorazepam,chlorhexadol,False,True,
3168,lormetazepam,lorazepam,lormetazepam,False,True,
3169,midazolam,lorazepam,midazolam,False,False,
3170,orfiril,lorazepam,valproic_acid,False,False,
3171,oxazepam,lorazepam,oxazepam,False,True,
3172,prazepam,lorazepam,prazepam,False,False,
3173,quazepam,lorazepam,quazepam,False,False,
3174,restoril,lorazepam,temazepam,False,False,
3175,scoline,lorazepam,False,False,False,
3176,sedatives,lorazepam,False,False,False,
3177,temazepam,lorazepam,temazepam,False,False,
3178,triazolam,lorazepam,triazolam,False,False,
3179,valium,lorazepam,diazepam,False,False,
3180,xylazine,lorazepam,xylazine,False,False,
3181,lorazopam,lorazepam,lorazepam,True,True,
3182,lorazepan,lorazepam,lorazepam,True,True,
3183,lorazepane,lorazepam,False,False,True,
3184,lorazepans,lorazepam,False,False,True,
3185,lorazepas,lorazepam,False,False,False,
3186,lorazepate,lorazepam,False,False,False,
3187,lorazepates,lorazepam,False,False,False,
3188,lorazepan,lorazepam,lorazepam,True,True,
3189,lorazepamum,lorazepam,False,False,True,
3190,ativan,lorazepam,lorazepam,True,True,
3191,loratab,lorazepam,hydrocodone,False,False,
3192,loratabs,lorazepam,hydrocodone,False,False,
3193,lorax,lorazepam,False,False,False,
3194,loraze,lorazepam,False,False,True,
3195,lora,lorazepam,chlorhexadol,False,False,
3196,lora's,lorazepam,False,False,False,
3197,lora's,lorazepam,False,False,False,
3198,lorazolam,lorazepam,False,False,True,
3199,lorazepine,lorazepam,False,False,True,
3200,lorazepan,lorazepam,lorazepam,True,True,
3201,lorazepans,lorazepam,False,False,True,
3202,lorazepanes,lorazepam,False,False,False,
3203,lorazelytes,lorazepam,False,False,False,
3204,lorazelyte,lorazepam,False,False,False,
3205,lorazeprom,lorazepam,False,False,False,
3206,lorpazepam,lorazepam,False,False,False,
3207,lorazepan,lorazepam,lorazepam,True,True,
3208,lorpezepam,lorazepam,False,False,False,
3209,lorazepamum,lorazepam,False,False,True,
3210,ativan,lorazepam,lorazepam,True,True,
3211,tranxene,lorazepam,clorazepate,False,False,
3212,xanax,lorazepam,alprazolam,False,False,
3213,klonopin,lorazepam,clonazepam,False,False,
3214,valium,lorazepam,diazepam,False,False,
3215,librium,lorazepam,chlordiazepoxide,False,False,
3216,halcion,lorazepam,triazolam,False,False,
3217,restoril,lorazepam,temazepam,False,False,
3218,loraz,lorazepam,chlorhexadol,False,True,
3219,lora,lorazepam,chlorhexadol,False,False,
3220,lorazolam,lorazepam,False,False,True,
3221,loropazam,lorazepam,False,False,False,
3222,lorpazam,lorazepam,False,False,True,
3223,tranxene,lorazepam,clorazepate,False,False,
3224,xanax,lorazepam,alprazolam,False,False,
3225,lorazepan,lorazepam,lorazepam,True,True,
3226,lorazapam,lorazepam,lorazepam,True,True,
3227,larazepam,lorazepam,False,False,True,
3228,lorazeapam,lorazepam,False,False,True,
3229,lorapazam,lorazepam,False,False,True,
3230,lorasspam,lorazepam,False,False,False,
3231,loazepam,lorazepam,False,False,True,
3232,lorpazepam,lorazepam,False,False,False,
3233,bezores,lorazepam,False,False,False,
3234,clonazepam,lorazepam,clonazepam,False,False,
3235,diazepam,lorazepam,diazepam,False,False,
3236,estazolam,lorazepam,estazolam,False,False,
3237,flurazepam,lorazepam,flurazepam,False,False,
3238,halazepam,lorazepam,halazepam,False,False,
3239,ketazolam,lorazepam,False,False,False,
3240,loprazolam,lorazepam,loprazolam,False,True,
3241,medazepam,lorazepam,temazepam,False,False,
3242,midazolam,lorazepam,midazolam,False,False,
3243,nordazepam,lorazepam,nordazepam,False,False,
3244,oxazepam,lorazepam,oxazepam,False,True,
3245,prazepam,lorazepam,prazepam,False,False,
3246,quazepam,lorazepam,quazepam,False,False,
3247,temazepam,lorazepam,temazepam,False,False,
3248,triazolam,lorazepam,triazolam,False,False,
3249,zolpidem,lorazepam,zolpidem,False,False,
3250,loprazolam,lorazepam,loprazolam,False,True,
3251,loramet,lorazepam,False,False,False,
3252,loraz,lorazepam,chlorhexadol,False,True,
3253,lorazapine,lorazepam,False,False,True,
3254,ativan,lorazepam,lorazepam,True,True,
3255,lorsazepam,lorazepam,False,False,False,
3256,alprazolam,lorazepam,alprazolam,False,False,
3257,klonopin,lorazepam,clonazepam,False,False,
3258,diazepam,lorazepam,diazepam,False,False,
3259,xanax,lorazepam,alprazolam,False,False,
3260,zolpidem,lorazepam,zolpidem,False,False,
3261,zopiclone,lorazepam,eszopiclone,False,False,
3262,lorazepans,lorazepam,False,False,True,
3263,lorazepamses,lorazepam,False,False,False,
3264,alprazolam,lorazepam,alprazolam,False,False,
3265,clonazepam,lorazepam,clonazepam,False,False,
3266,diazepam,lorazepam,diazepam,False,False,
3267,flurazepam,lorazepam,flurazepam,False,False,
3268,halazepam,lorazepam,halazepam,False,False,
3269,ketazolam,lorazepam,False,False,False,
3270,midazolam,lorazepam,midazolam,False,False,
3271,ativan,lorazepam,lorazepam,True,True,
3272,lorazapamum,lorazepam,False,False,False,
3273,lorazepan,lorazepam,lorazepam,True,True,
3274,lorazepecans,lorazepam,False,False,False,
3275,lorazepam_pills,lorazepam,False,True,True,
3276,lorazepam_tablets,lorazepam,False,True,True,
3277,lorasepam,lorazepam,False,False,True,
3278,lozepam,lorazepam,False,False,True,
3279,ativan,lorazepam,lorazepam,True,True,
3280,lorazepan,lorazepam,lorazepam,True,True,
3281,loprazolam,lorazepam,loprazolam,False,True,
3282,loprazalam,lorazepam,False,False,True,
3283,loprazdolam,lorazepam,False,False,False,
3284,lopraztolam,lorazepam,False,False,False,
3285,loprazuolam,lorazepam,False,False,False,
3286,tranxene,lorazepam,clorazepate,False,False,
3287,orapam,lorazepam,False,False,False,
3288,alprazolam,lorazepam,alprazolam,False,False,
3289,lorazepam,lorazepam,lorazepam,True,True,
3290,lorazepam's,lorazepam,False,False,True,
3291,lorzepam,lorazepam,lorazepam,True,True,
3292,lorazepan,lorazepam,lorazepam,True,True,
3293,lorahipam,lorazepam,False,False,False,
3294,loraphapam,lorazepam,False,False,False,
3295,lorazehapam,lorazepam,False,False,False,
3296,benzodiazepam,lorazepam,False,False,False,
3297,lorazepamum,lorazepam,False,False,True,
3298,lorazepamide,lorazepam,False,False,False,
3299,lorazepamin,lorazepam,False,False,True,
3300,lorazepamsesquioxide,lorazepam,False,False,False,
3301,lorazepan,lorazepam,lorazepam,True,True,
3302,loropam,lorazepam,False,False,True,
3303,lorpazepam,lorazepam,False,False,False,
3304,lorpa,lorazepam,False,False,False,
3305,ativan,lorazepam,lorazepam,True,True,
3306,alprazolam,lorazepam,alprazolam,False,False,
3307,ativan,lorazepam,lorazepam,True,True,
3308,benzodiazepine,lorazepam,benzodiazepine,False,False,
3309,benzos,lorazepam,False,False,False,
3310,diazepam,lorazepam,diazepam,False,False,
3311,alprazolam,lorazepam,alprazolam,False,False,
3312,clonazepam,lorazepam,clonazepam,False,False,
3313,zolpidem,lorazepam,zolpidem,False,False,
3314,loraspam,lorazepam,False,False,True,
3315,loracepam,lorazepam,False,False,True,
3316,lorazepan,lorazepam,lorazepam,True,True,
3317,loratepam,lorazepam,False,False,False,
3318,lorazapine,lorazepam,False,False,True,
3319,loramapam,lorazepam,False,False,False,
3320,loromethazolam,lorazepam,False,False,False,
3321,xanax,lorazepam,alprazolam,False,False,
3322,klonopin,lorazepam,clonazepam,False,False,
3323,valium,lorazepam,diazepam,False,False,
3324,zoloft,lorazepam,sertraline,False,False,
3325,prozac,lorazepam,fluoxetine,False,False,
3326,lorazepam_tablets,lorazepam,False,True,True,
3327,lorazepam_injections,lorazepam,False,True,True,
3328,lorapam,lorazepam,False,False,True,
3329,lorrepam,lorazepam,False,False,False,
3330,lorojepam,lorazepam,False,False,False,
3331,lorpazepam,lorazepam,False,False,False,
3332,loriepam,lorazepam,False,False,False,
3333,loropam,lorazepam,False,False,True,
3334,loripam,lorazepam,False,False,True,
3335,orap,lorazepam,pimozide,False,False,
3336,tavor,lorazepam,False,False,False,
3337,benzodiazepine,lorazepam,benzodiazepine,False,False,
3338,xanax,lorazepam,alprazolam,False,False,
3339,auropex,lorazepam,False,False,False,
3340,azepam,lorazepam,oxazepam,False,True,
3341,clonazepam,lorazepam,clonazepam,False,False,
3342,dalmane,lorazepam,flurazepam,False,False,
3343,diapam,lorazepam,diazepam,False,False,
3344,halazepam,lorazepam,halazepam,False,False,
3345,hypnotan,lorazepam,False,False,False,
3346,libritabs,lorazepam,False,False,False,
3347,loramet,lorazepam,False,False,False,
3348,lorbamate,lorazepam,False,False,True,
3349,mebenzadrone,lorazepam,False,False,False,
3350,noctil,lorazepam,False,False,False,
3351,noctazepam,lorazepam,False,False,False,
3352,orfidal,lorazepam,False,False,True,
3353,pacisyn,lorazepam,False,False,False,
3354,phenazepam,lorazepam,False,False,False,
3355,prazepam,lorazepam,prazepam,False,False,
3356,selzipam,lorazepam,False,False,False,
3357,tazepam,lorazepam,False,False,False,
3358,temazepam,lorazepam,temazepam,False,False,
3359,tybamate,lorazepam,False,False,False,
3360,xanax,lorazepam,alprazolam,False,False,
3361,ativan,lorazepam,lorazepam,True,True,
3362,orfiril,lorazepam,valproic_acid,False,False,
3363,sedapam,lorazepam,False,False,False,
3364,tranzepam,lorazepam,False,False,False,
3365,orapram,lorazepam,False,False,False,
3366,prazepam,lorazepam,prazepam,False,False,
3367,lor_a_zepam,lorazepam,False,False,True,
3368,lorzepan,lorazepam,False,False,True,
3369,lorapazem,lorazepam,False,False,True,
3370,lorpazepam,lorazepam,False,False,False,
3371,ativan,lorazepam,lorazepam,True,True,
3372,lorazapran,lorazepam,False,False,True,
3373,lorazepam,lorazepam,lorazepam,True,True,
3374,lorazeprom,lorazepam,False,False,False,
3375,lorazepom,lorazepam,False,False,True,
3376,lorazepan,lorazepam,lorazepam,True,True,
3377,benzos,lorazepam,False,False,False,
3378,clonazepam,lorazepam,clonazepam,False,False,
3379,diazepam,lorazepam,diazepam,False,False,
3380,flurazepam,lorazepam,flurazepam,False,False,
3381,halazepam,lorazepam,halazepam,False,False,
3382,ketazolam,lorazepam,False,False,False,
3383,lormetazepam,lorazepam,lormetazepam,False,True,
3384,midazolam,lorazepam,midazolam,False,False,
3385,nitrazepam,lorazepam,nitrazepam,False,False,
3386,oxazepam,lorazepam,oxazepam,False,True,
3387,prazepam,lorazepam,prazepam,False,False,
3388,quazepam,lorazepam,quazepam,False,False,
3389,temazepam,lorazepam,temazepam,False,False,
3390,triazolam,lorazepam,triazolam,False,False,
3391,valium,lorazepam,diazepam,False,False,
3392,xanax,lorazepam,alprazolam,False,False,
3393,lorazeapam,lorazepam,False,False,True,
3394,lorapazam,lorazepam,False,False,True,
3395,lorpazam,lorazepam,False,False,True,
3396,lorazopam,lorazepam,lorazepam,True,True,
3397,lorabreak,lorazepam,False,False,False,
3398,lora_cream,lorazepam,False,False,False,
3399,lora_dose,lorazepam,False,False,False,
3400,lora_iv,lorazepam,False,False,False,
3401,lora_patch,lorazepam,False,False,False,
3402,lora_solution,lorazepam,False,False,False,
3403,lora_tab,lorazepam,False,False,False,
3404,ativan,lorazepam,lorazepam,True,True,
3405,lorispam,lorazepam,False,False,False,
3406,lorazam,lorazepam,False,False,True,
3407,loratab,lorazepam,hydrocodone,False,False,
3408,lorabar,lorazepam,False,False,False,
3409,loralert,lorazepam,False,False,False,
3410,loraikos,lorazepam,False,False,False,
3411,lora-z,lorazepam,False,False,False,
3412,ativan,lorazepam,lorazepam,True,True,
3413,loraspam,lorazepam,False,False,True,
3414,loprazolam,lorazepam,loprazolam,False,True,
3415,loraz,lorazepam,chlorhexadol,False,True,
3416,ansiolin,lorazepam,False,False,False,
3417,tranxilium,lorazepam,False,False,False,
3418,tranxene,lorazepam,clorazepate,False,False,
3419,valium,lorazepam,diazepam,False,False,
3420,xanax,lorazepam,alprazolam,False,False,
3421,lorazepam,lorazepam,lorazepam,True,True,
3422,nu-loraz,lorazepam,False,False,True,
3423,orfidal,lorazepam,False,False,True,
3424,zotran,lorazepam,False,False,False,
3425,loropam,lorazepam,False,False,True,
3426,lorpam,lorazepam,False,False,True,
3427,liebel-flarsheim,lorazepam,False,False,False,
3428,prazepam,lorazepam,prazepam,False,False,
3429,lorapam,lorazepam,False,False,True,
3430,lorazopam,lorazepam,lorazepam,True,True,
3431,ativan,lorazepam,lorazepam,True,True,
3432,tarvan,lorazepam,False,False,False,
3433,lorazapan,lorazepam,lorazepam,True,True,
3434,lorazan,lorazepam,False,False,True,
3435,orap,lorazepam,pimozide,False,False,
3436,tranquilizers,lorazepam,False,False,False,
3437,lorazepans,lorazepam,False,False,True,
3438,azepam,lorazepam,oxazepam,False,True,
3439,alprazolam,lorazepam,alprazolam,False,False,
3440,diazepam,lorazepam,diazepam,False,False,
3441,clonazepam,lorazepam,clonazepam,False,False,
3442,benzodiazepine,lorazepam,benzodiazepine,False,False,
3443,lorabenz,lorazepam,False,False,True,
3444,loraz,lorazepam,chlorhexadol,False,True,
3445,lora,lorazepam,chlorhexadol,False,False,
3446,benzodiazepine,lorazepam,benzodiazepine,False,False,
3447,lorazeapam,lorazepam,False,False,True,
3448,lorazapime,lorazepam,False,False,False,
3449,lorazepan,lorazepam,lorazepam,True,True,
3450,lorazepane,lorazepam,False,False,True,
3451,lorazepami,lorazepam,False,False,True,
3452,lorazepamu,lorazepam,False,False,True,
3453,serax,lorazepam,oxazepam,False,True,
3454,tranxene,lorazepam,clorazepate,False,False,
3455,valium,lorazepam,diazepam,False,False,
3456,xanax,lorazepam,alprazolam,False,False,
3457,klonopin,lorazepam,clonazepam,False,False,
3458,restoril,lorazepam,temazepam,False,False,
3459,librium,lorazepam,chlordiazepoxide,False,False,
3460,tranzcape,lorazepam,False,False,False,
3461,loraz,lorazepam,chlorhexadol,False,True,
3462,hypnovel,lorazepam,False,False,False,
3463,lopaz,lorazepam,False,False,False,
3464,loram,lorazepam,False,False,False,
3465,tavor,lorazepam,False,False,False,
3466,lorazapamum,lorazepam,False,False,False,
3467,lyrical,lorazepam,False,False,False,
3468,tranquilizers,lorazepam,False,False,False,
3469,lors,lorazepam,False,False,False,
3470,lorbals,lorazepam,False,False,False,
3471,tranqipam,lorazepam,False,False,True,
3472,tranquinal,lorazepam,False,False,False,
3473,mormodol,lorazepam,False,False,False,
3474,acetazolam,lorazepam,False,False,False,
3475,alprazolam,lorazepam,alprazolam,False,False,
3476,bromazepam,lorazepam,bromazepam,False,False,
3477,carbamazepam,lorazepam,False,False,False,
3478,ativan,lorazepam,lorazepam,True,True,
3479,orfidal,lorazepam,False,False,True,
3480,temesta,lorazepam,lorazepam,True,True,
3481,tranquirax,lorazepam,False,False,False,
3482,lorapam,lorazepam,False,False,True,
3483,lorpam,lorazepam,False,False,True,
3484,lorazepan,lorazepam,lorazepam,True,True,
3485,lorazapan,lorazepam,lorazepam,True,True,
3486,xanax,lorazepam,alprazolam,False,False,
3487,loraz,lorazepam,chlorhexadol,False,True,
3488,lopam,lorazepam,False,False,False,
3489,lorazepan,lorazepam,lorazepam,True,True,
3490,lorazepans,lorazepam,False,False,True,
3491,lorazepine,lorazepam,False,False,True,
3492,lorazepines,lorazepam,False,False,False,
3493,loraz,lorazepam,chlorhexadol,False,True,
3494,lorazepan,lorazepam,lorazepam,True,True,
3495,lorpazepam,lorazepam,False,False,False,
3496,risek,lorazepam,False,False,False,
3497,azepam,lorazepam,oxazepam,False,True,
3498,alprazolam,lorazepam,alprazolam,False,False,
3499,diazepam,lorazepam,diazepam,False,False,
3500,ativan,lorazepam,lorazepam,True,True,
3501,ansiolin,lorazepam,False,False,False,
3502,tranxilium,lorazepam,False,False,False,
3503,dormal,lorazepam,False,False,False,
3504,endrom,lorazepam,False,False,False,
3505,lorivan,lorazepam,False,False,True,
3506,orfidal,lorazepam,False,False,True,
3507,trankimazin,lorazepam,False,False,False,
3508,tranquinar,lorazepam,False,False,False,
3509,ansiolin,lorazepam,False,False,False,
3510,ativan,lorazepam,lorazepam,True,True,
3511,loraz,lorazepam,chlorhexadol,False,True,
3512,lora,lorazepam,chlorhexadol,False,False,
3513,lors,lorazepam,False,False,False,
3514,lorries,lorazepam,False,False,False,
3515,lotties,lorazepam,False,False,False,
3516,orfazepam,lorazepam,False,False,False,
3517,tranxene,lorazepam,clorazepate,False,False,
3518,orapam,lorazepam,False,False,False,
3519,lorivan,lorazepam,False,False,True,
3520,tranxene,lorazepam,clorazepate,False,False,
3521,ativan,lorazepam,lorazepam,True,True,
3522,benzodiazepine,lorazepam,benzodiazepine,False,False,
3523,lorazipam,lorazepam,lorazepam,True,True,
3524,lorsazepam,lorazepam,False,False,False,
3525,lorazepom,lorazepam,False,False,True,
3526,halcion,lorazepam,triazolam,False,False,
3527,tranxene,lorazepam,clorazepate,False,False,
3528,xanax,lorazepam,alprazolam,False,False,
3529,lorazepran,lorazepam,False,False,True,
3530,lorazeprone,lorazepam,False,False,False,
3531,lorazepramine,lorazepam,False,False,False,
3532,lorazeprid,lorazepam,False,False,False,
3533,lorazeprone,lorazepam,False,False,False,
3534,lorazepamum,lorazepam,False,False,True,
3535,lorazaprone,lorazepam,False,False,False,
3536,lorazepan,lorazepam,lorazepam,True,True,
3537,lorazepane,lorazepam,False,False,True,
3538,lorazepamum,lorazepam,False,False,True,
3539,lorazepamide,lorazepam,False,False,False,
3540,lorapam,lorazepam,False,False,True,
3541,lorpam,lorazepam,False,False,True,
3542,lorazepan,lorazepam,lorazepam,True,True,
3543,lorazepon,lorazepam,False,False,False,
3544,lorazolam,lorazepam,False,False,True,
3545,lonazepam,lorazepam,False,False,True,
3546,loprazolam,lorazepam,loprazolam,False,True,
3547,lorazepam,lorazepam,lorazepam,True,True,
3548,lorazepan,lorazepam,lorazepam,True,True,
3549,lorazepanes,lorazepam,False,False,False,
3550,lorazepams,lorazepam,lorazepam,True,True,
3551,lorazepamses,lorazepam,False,False,False,
3552,lazar,lorazepam,False,False,False,
3553,loraz,lorazepam,chlorhexadol,False,True,
3554,lorazepan,lorazepam,lorazepam,True,True,
3555,lorazolam,lorazepam,False,False,True,
3556,lorazepamum,lorazepam,False,False,True,
3557,brillar,lorazepam,False,False,False,
3558,clozaril,lorazepam,clozapine,False,False,
3559,eskatrol,lorazepam,False,False,False,
3560,flumazenil,lorazepam,flumazenil,False,False,
3561,halazepam,lorazepam,halazepam,False,False,
3562,medazepam,lorazepam,temazepam,False,False,
3563,oxazepam,lorazepam,oxazepam,False,True,
3564,serendil,lorazepam,False,False,False,
3565,tazepam,lorazepam,False,False,False,
3566,tefenel,lorazepam,False,False,False,
3567,triazolam,lorazepam,triazolam,False,False,
3568,xanax,lorazepam,alprazolam,False,False,
3569,loraspam,lorazepam,False,False,True,
3570,lorazepan,lorazepam,lorazepam,True,True,
3571,loraepam,lorazepam,False,False,True,
3572,loraispam,lorazepam,False,False,False,
3573,lorazopam,lorazepam,lorazepam,True,True,
3574,lorazehpam,lorazepam,False,False,False,
3575,loraz,lorazepam,chlorhexadol,False,True,
3576,lorazepam,lorazepam,lorazepam,True,True,
3577,lorapazam,lorazepam,False,False,True,
3578,loripazam,lorazepam,False,False,False,
3579,lorazan,lorazepam,False,False,True,
3580,lorabazepam,lorazepam,False,False,False,
3581,lorazapan,lorazepam,lorazepam,True,True,
3582,lorazepan,lorazepam,lorazepam,True,True,
3583,loraze,lorazepam,False,False,True,
3584,ativan,lorazepam,lorazepam,True,True,
3585,juries,lorazepam,False,False,False,
3586,larot_restaurant,lorazepam,False,False,False,
3587,lofepramine,lorazepam,False,False,False,
3588,lurasidone,lorazepam,lurasidone,False,False,
3589,loxapine,lorazepam,loxapine,False,False,
3590,olanzapine,lorazepam,olanzapine,False,False,
3591,lorapazam,lorazepam,False,False,True,
3592,lorazepum,lorazepam,False,False,True,
3593,xanax,lorazepam,alprazolam,False,False,
3594,lorazipamum,lorazepam,False,False,False,
3595,azepam,lorazepam,oxazepam,False,True,
3596,lorazepamum,lorazepam,False,False,True,
3597,benzo,lorazepam,False,False,False,
3598,tranxene,lorazepam,clorazepate,False,False,
3599,loraze,lorazepam,False,False,True,
3600,lorsalam,lorazepam,False,False,False,
3601,lorpram,lorazepam,False,False,False,
3602,lorapam,lorazepam,False,False,True,
3603,lorpramzepam,lorazepam,False,False,False,
3604,lorzepad,lorazepam,False,False,False,
3605,lorax,lorazepam,False,False,False,
3606,lorazepams,lorazepam,lorazepam,True,True,
3607,tranquilizers,lorazepam,False,False,False,
3608,hypnotics,lorazepam,zolpidem,False,False,
3609,medazepam,lorazepam,temazepam,False,False,
3610,temazepam,lorazepam,temazepam,False,False,
3611,ativan,lorazepam,lorazepam,True,True,
3612,anzemet,lorazepam,False,False,False,
3613,ativan,lorazepam,lorazepam,True,True,
3614,orapam,lorazepam,False,False,False,
3615,prazepam,lorazepam,prazepam,False,False,
3616,lorazipam,lorazepam,lorazepam,True,True,
3617,ativan,lorazepam,lorazepam,True,True,
3618,loraze,lorazepam,False,False,True,
3619,lora,lorazepam,chlorhexadol,False,False,
3620,lora-zep,lorazepam,False,False,True,
3621,lora-z,lorazepam,False,False,False,
3622,lora-zepam,lorazepam,False,False,True,
3623,lorazapam,lorazepam,lorazepam,True,True,
3624,lorazepam,lorazepam,lorazepam,True,True,
3625,lorazepan,lorazepam,lorazepam,True,True,
3626,lorazepam,lorazepam,lorazepam,True,True,
3627,lorazapam,lorazepam,lorazepam,True,True,
3628,lorzacepam,lorazepam,False,False,False,
3629,lorazepman,lorazepam,False,False,True,
3630,lorazepan,lorazepam,lorazepam,True,True,
3631,lorapesam,lorazepam,False,False,False,
3632,benzodiazepine,lorazepam,benzodiazepine,False,False,
3633,clonazepam,lorazepam,clonazepam,False,False,
3634,diazepam,lorazepam,diazepam,False,False,
3635,lorazepam,lorazepam,lorazepam,True,True,
3636,lorazipam,lorazepam,lorazepam,True,True,
3637,lorazeapam,lorazepam,False,False,True,
3638,lorazepam,lorazepam,lorazepam,True,True,
3639,ativan,lorazepam,lorazepam,True,True,
3640,loracepam,lorazepam,False,False,True,
3641,orfiril,lorazepam,valproic_acid,False,False,
3642,ativan,lorazepam,lorazepam,True,True,
3643,lorazepan,lorazepam,lorazepam,True,True,
3644,lorazipam,lorazepam,lorazepam,True,True,
3645,lor_jackie,lorazepam,False,False,False,
3646,ativan,lorazepam,lorazepam,True,True,
3647,lorazepan,lorazepam,lorazepam,True,True,
